ID;C2011_2012;Surface;SurfaceVeg
29953;1122;74669;40.488
29953;1122;74669;0.118
29953;1122;74669;16.715
29953;1122;74669;21.091
29953;1122;74669;3.184
29953;1122;74669;31.345
29953;1122;74669;32.368
29953;1122;74669;140.239
29953;1122;74669;96.558
29953;1122;74669;20.238
29953;1122;74669;94.657
29953;1122;74669;6.693
29953;1122;74669;21.775
29953;1122;74669;18.140
29953;1122;74669;34.620
29953;1122;74669;40.656
29953;1122;74669;13.335
29953;1122;74669;0.000
29953;1122;74669;77.190
29953;1122;74669;10.981
29953;1122;74669;97.187
29953;1122;74669;7.555
29953;1122;74669;21.862
29953;1122;74669;22.225
29953;1122;74669;42.582
29953;1122;74669;81.217
29953;1122;74669;17.181
29953;1122;74669;26.076
29953;1122;74669;3.128
29953;1122;74669;0.125
29953;1122;74669;29.916
29953;1122;74669;5.916
29953;1122;74669;26.041
29953;1122;74669;31.659
29953;1122;74669;73.167
29953;1122;74669;8.736
29953;1122;74669;27.954
29953;1122;74669;29.741
29953;1122;74669;25.427
29953;1122;74669;4.067
29953;1122;74669;29.197
29953;1122;74669;12.015
29953;1122;74669;17.201
29953;1122;74669;18.081
29953;1122;74669;0.095
29953;1122;74669;16.802
29953;1122;74669;2.595
29953;1122;74669;4.293
29953;1122;74669;6.282
29953;1122;74669;8.418
29953;1122;74669;18.277
29953;1122;74669;7.075
29953;1122;74669;25.837
29953;1122;74669;1.423
29953;1122;74669;20.449
29953;1122;74669;6.911
29953;1122;74669;8.411
29953;1122;74669;26.838
29953;1122;74669;123.077
29953;1122;74669;28.510
29953;1122;74669;10.657
29953;1122;74669;147.986
29953;1122;74669;144.155
29953;1122;74669;159.270
29953;1122;74669;101.002
29953;1122;74669;58.399
29953;1122;74669;0.633
29953;1122;74669;13.991
29953;1122;74669;120.292
29953;1122;74669;6.037
29953;1122;74669;14.903
29953;1122;74669;32.924
29953;1122;74669;66.793
29953;1122;74669;8.360
29953;1122;74669;130.691
29953;1122;74669;127.881
29953;1122;74669;168.299
29953;1122;74669;240.439
29953;1122;74669;115.213
29953;1122;74669;66.548
29953;1122;74669;6.336
29953;1122;74669;93.107
29953;1122;74669;74.551
29953;1122;74669;31.478
29953;1122;74669;6.862
29953;1122;74669;490.697
29953;1122;74669;29.341
29953;1122;74669;48.791
29953;1122;74669;47.884
29953;1122;74669;56.303
29953;1122;74669;44.549
29953;1122;74669;13.508
29953;1122;74669;25.610
29953;1122;74669;44.538
29953;1122;74669;20.251
29953;1122;74669;19.296
29953;1122;74669;6.142
29953;1122;74669;21.857
29953;1122;74669;502.724
29953;1122;74669;32.670
29953;1122;74669;10.290
29953;1122;74669;7.050
29953;1122;74669;12.934
29953;1122;74669;358.379
29953;1122;74669;24.519
29953;1122;74669;23.837
29953;1122;74669;49.481
29953;1122;74669;33.986
29953;1122;74669;13.888
29953;1122;74669;5.879
29953;1122;74669;17.416
29953;1122;74669;26.520
29953;1122;74669;67.505
29953;1122;74669;30.425
29953;1122;74669;14.047
29953;1122;74669;18.067
29953;1122;74669;24.325
29953;1122;74669;38.962
29953;1122;74669;120.093
29953;1122;74669;1.262
29953;1122;74669;236.747
29953;1122;74669;498.445
29953;1122;74669;8.559
29953;1122;74669;18.753
29953;1122;74669;0.544
29953;1122;74669;10.265
29953;1122;74669;4.552
29953;1122;74669;130.205
29953;1122;74669;165.766
29953;1122;74669;3.882
29953;1122;74669;4.077
29953;1122;74669;6.255
29953;1122;74669;61.471
29953;1122;74669;2.007
29953;1122;74669;22.489
29953;1122;74669;0.148
29953;1122;74669;0.871
29953;1122;74669;8.651
29953;1122;74669;79.532
29953;1122;74669;240.815
29953;1122;74669;24.505
29953;1122;74669;12.116
29953;1122;74669;57.042
29953;1122;74669;175.412
29953;1122;74669;931.991
29953;1122;74669;891.282
29953;1122;74669;0.060
29953;1122;74669;133.175
29953;1122;74669;7.367
29953;1122;74669;21.825
29953;1122;74669;172.758
29953;1122;74669;25.354
29953;1122;74669;4.131
29953;1122;74669;20.733
29953;1122;74669;14.371
29953;1122;74669;59.725
29953;1122;74669;23.884
29953;1122;74669;7.833
29953;1122;74669;24.647
29953;1122;74669;9.109
29953;1122;74669;257.928
29953;1122;74669;10.363
29953;1122;74669;60.774
29953;1122;74669;8.760
29953;1122;74669;5.881
29953;1122;74669;14.209
29953;1122;74669;8.915
29953;1122;74669;5.723
29953;1122;74669;2.620
29953;1122;74669;19.941
29953;1122;74669;9.534
29953;1122;74669;113.770
29953;1122;74669;13.354
29953;1122;74669;9.563
29953;1122;74669;36.108
29953;1122;74669;51.613
29953;1122;74669;186.493
29953;1122;74669;16.095
29953;1122;74669;25.998
29953;1122;74669;13.776
29953;1122;74669;6.983
29953;1122;74669;79.153
29953;1122;74669;11.502
29953;1122;74669;3.429
29953;1122;74669;1.148
29953;1122;74669;598.158
29953;1122;74669;43.588
29953;1122;74669;13.810
29953;1122;74669;128.967
29953;1122;74669;28.502
29953;1122;74669;46.037
29953;1122;74669;0.388
29953;1122;74669;11.873
29953;1122;74669;16.821
29953;1122;74669;9.383
29953;1122;74669;172.052
29953;1122;74669;22.888
29953;1122;74669;78.879
29953;1122;74669;5.815
29953;1122;74669;186.662
29953;1122;74669;65.834
29953;1122;74669;8.252
29953;1122;74669;19.158
29953;1122;74669;11.562
29953;1122;74669;1040.686
29953;1122;74669;13.604
29953;1122;74669;3.032
29953;1122;74669;74.022
29953;1122;74669;35.463
29953;1122;74669;4.693
29953;1122;74669;0.024
29953;1122;74669;24.477
29953;1122;74669;42.784
29953;1122;74669;0.022
29953;1122;74669;121.650
29953;1122;74669;9.496
29953;1122;74669;0.890
29953;1122;74669;54.084
29953;1122;74669;355.240
29953;1122;74669;1.310
29953;1122;74669;0.108
29953;1122;74669;1.427
30050;1122;10529;8.975
30050;1122;10529;25.254
30050;1122;10529;14.047
30050;1122;10529;17.334
30050;1122;10529;133.037
30050;1122;10529;9.671
30050;1122;10529;12.618
30050;1122;10529;9.970
30050;1122;10529;21.213
30050;1122;10529;4.438
30050;1122;10529;0.601
30050;1122;10529;97.973
30050;1122;10529;19.948
30050;1122;10529;0.214
30050;1122;10529;13.816
30050;1122;10529;68.483
30050;1122;10529;0.399
30050;1122;10529;49.660
30050;1122;10529;5.678
30050;1122;10529;10.497
30050;1122;10529;73.642
30050;1122;10529;19.712
30050;1122;10529;27.390
30050;1122;10529;6.644
30050;1122;10529;21.676
30050;1122;10529;2.425
30050;1122;10529;19.514
30050;1122;10529;16.217
30050;1122;10529;12.720
30050;1122;10529;63.476
30050;1122;10529;87.593
30050;1122;10529;152.496
30050;1122;10529;351.308
30050;1122;10529;30.996
30050;1122;10529;226.924
30050;1122;10529;342.773
30050;1122;10529;119.837
30050;1122;10529;565.923
30050;1122;10529;807.303
30050;1122;10529;5.745
30050;1122;10529;99.647
30050;1122;10529;230.759
30050;1122;10529;215.598
30050;1122;10529;30.195
30050;1122;10529;597.572
30050;1122;10529;148.916
30050;1122;10529;135.273
30050;1122;10529;939.972
30050;1122;10529;182.354
29882;1122;6821;4.974
29882;1122;6821;6.632
29882;1122;6821;20.926
29882;1122;6821;10.313
29882;1122;6821;8.368
29882;1122;6821;7.271
29882;1122;6821;15.303
29882;1122;6821;44.237
29882;1122;6821;5.379
29882;1122;6821;30.761
29882;1122;6821;7.247
29882;1122;6821;4.538
29882;1122;6821;5.177
29882;1122;6821;7.483
29882;1122;6821;5.936
29882;1122;6821;12.484
29882;1122;6821;26.943
29882;1122;6821;0.601
29882;1122;6821;1.622
29882;1122;6821;22.043
29882;1122;6821;8.568
29882;1122;6821;1.222
29882;1122;6821;33.289
29882;1122;6821;226.499
29882;1122;6821;6.928
29882;1122;6821;2.464
29882;1122;6821;4.805
29882;1122;6821;149.443
29882;1122;6821;3.317
29882;1122;6821;87.133
29882;1122;6821;99.781
29882;1122;6821;5.955
29882;1122;6821;8.193
29882;1122;6821;34.214
29882;1122;6821;8.180
29882;1122;6821;9.151
29882;1122;6821;23.729
29882;1122;6821;181.326
29882;1122;6821;30.628
29882;1122;6821;12.818
29882;1122;6821;45.532
29882;1122;6821;365.554
29882;1122;6821;277.139
29882;1122;6821;3.600
29882;1122;6821;3.438
29882;1122;6821;0.603
29882;1122;6821;0.345
29882;1122;6821;9.440
29882;1122;6821;5.131
29882;1122;6821;8.495
29882;1122;6821;9.226
29882;1122;6821;18.695
29882;1122;6821;28.272
29882;1122;6821;46.070
29882;1122;6821;147.412
29882;1122;6821;0.722
29882;1122;6821;12.968
